,년,표준버스정류장ID,정류장명,위도,경도,승차수,하차수
3142,2019,108900184,강북구민운동장.4단지,37.6301079,127.0385973,110691,58055
3143,2019,108900185,강북보건소.번2동주민센터,37.6312689,127.0373743,25153,91135
3144,2019,108900186,강북구민운동장.4단지,37.6300386,127.0385078,20737,87108
3145,2019,108900189,강북보건소.번2동주민센터,37.6315447,127.0370685,94468,40191
3146,2019,108900190,번동초등학교,37.6285317,127.039334,13783,640698
3147,2019,108900192,금강산병원.전자공단,37.6343535,127.033673,21422,56066
3148,2019,108900195,오현초등학교,37.6235355,127.0459678,23807,65355
3149,2019,108900196,동문굿모닝힐,37.6235952,127.0377522,10257,104287
3150,2019,108900199,한양아파트입구.삼덕상운,37.627812,127.0410988,53051,77515
3151,2019,108900201,하나은행.새마을금고,37.6285541,127.0396898,97284,280704
3152,2019,108900203,수유1동주민센터.파출소,37.6301526,127.017525,116169,19439
3153,2019,108900204,진주빌딩,37.6309112,127.0179523,91030,3309
3154,2019,108900205,광성슈퍼,37.6321483,127.018638,51189,6521
3155,2019,108900206,한신대신학대학원.화계사,37.6337304,127.0139839,113901,16099
3156,2019,108900207,삼양탕,37.6338294,127.0149765,50332,34933
3157,2019,108900208,성일빌딩,37.6322619,127.0183911,4708,80536
3158,2019,108900209,수유1동주민센터.파출소,37.6304022,127.0175703,45561,135833
3159,2019,108900210,성당앞,37.6423669,127.0218894,40975,48846
3160,2019,108900211,광산사거리,37.6424802,127.0230566,38372,119669
3161,2019,108900212,강북구청,37.640381,127.025984,125127,331795
3162,2019,108900215,쌍문교,37.6456427,127.0245795,20927,110888
3163,2019,108900216,우이동,37.6634309,127.0122904,91353,57116
3164,2019,108900217,신성빌라,37.6435025,127.003531,23893,200
3165,2019,108900218,강북청소년수련관,37.6456973,127.0070203,27671,4633
3166,2019,108900221,국립419묘지,37.6469479,127.0089967,9729,29047
3167,2019,108900225,신성빌라,37.6436773,127.0034868,222,42251
3168,2019,108900230,송암교회.화계사거리,37.6342732,127.0170113,65585,62040
3169,2019,108900232,유진슈퍼,37.6355389,127.013267,541,76878
3170,2019,108900233,강북구의회.강북문화예술회관,37.6403416,127.014282,110892,25438
3171,2019,108900234,가오리,37.6406305,127.0162844,72684,35401
3172,2019,108900235,가오리,37.640763,127.0162289,47245,132563
3173,2019,108900236,강북구의회.강북문화예술회관,37.6404389,127.0140985,12514,87672
3174,2019,108900240,삼성래미안아파트,37.6144948,127.0210554,34135,24476
3175,2019,108900241,성우아파트,37.6174096,127.0217994,12723,11202
3176,2019,108900245,미아사거리역,37.6150849,127.0297586,2461,377352
3177,2019,108900250,두산위브아파트,37.6190948,127.0154198,67767,32853
3178,2019,108900258,한영교회,37.6231743,127.0320253,2848,46772
3179,2019,108900259,달팽이계단,37.6238206,127.0309176,17653,15687
3180,2019,108900260,대성빌라정문,37.6248255,127.0301941,2179,18897
3181,2019,108900261,신구한일아파트입구,37.6256574,127.0296336,20553,27688
3182,2019,108900262,우일빌딩앞,37.6348111,127.0274879,42970,30347
3183,2019,108900263,요진아파트,37.6336246,127.0265538,9547,50657
3184,2019,108900264,수유시장,37.6321924,127.0240584,83777,60003
3185,2019,108900265,미아역1번출구,37.6275568,127.0258843,299804,106179
3186,2019,108900266,미아역3번출구,37.6264897,127.0269693,189029,203629
3187,2019,108900267,남양빌라,37.626857,127.0284627,815,42143
3188,2019,108900268,실버복지센터,37.6270354,127.0295548,2948,3184
3189,2019,108900269,신구한일아파트입구,37.6257429,127.0297855,24437,4174
3190,2019,108900270,대성빌라정문,37.6248327,127.0304263,25704,2731
3191,2019,108900271,달팽이계단,37.6239152,127.0311295,12657,6701
3192,2019,108900272,한영교회,37.6231428,127.0318418,64292,3920
3193,2019,108900273,한국전력공사,37.630537,127.0247048,173782,203750
3194,2019,109000001,도봉산역,37.6891946,127.0454312,801238,469154
3195,2019,109000002,도봉산역,37.688568,127.045813,491659,470322
3196,2019,109000003,도봉한신아파트,37.684052,127.0459462,686537,125390
3197,2019,109000004,도봉한신아파트,37.682672,127.046067,128704,573987
3198,2019,109000005,서울북부지방법원.검찰청.도봉역성황당,37.6777746,127.0449209,549555,163412
3199,2019,109000006,서울북부지방법원.검찰청.도봉역성황당,37.677262,127.045103,175616,481361
3200,2019,109000007,신도봉사거리,37.6732893,127.0441473,432688,160658
3201,2019,109000008,신도봉사거리,37.67275,127.044333,137781,423272
3202,2019,109000009,도봉소방서.방학남부역,37.6663334,127.0429813,884222,297644
3203,2019,109000010,도봉소방서.방학남부역,37.6656765,127.0430512,291092,862072
3204,2019,109000011,도봉보건소,37.6589364,127.0407623,905408,493499
3205,2019,109000012,도봉보건소.북한산아이파크아파트,37.658205,127.040517,412125,828354
3206,2019,109000013,도봉구민회관.도봉문화원,37.6545598,127.0381736,1022126,848695
3207,2019,109000014,도봉구민회관.도봉문화원,37.653968,127.037977,430013,788677
3208,2019,109000015,쌍문역,37.6488174,127.0347686,907910,1940535
3209,2019,109000016,쌍문역,37.6480714,127.03446,1777373,886595
3210,2019,109000017,우이1교앞,37.6452929,127.0326524,670747,295874
3211,2019,109000018,우이1교앞,37.644652,127.03242,239407,720874
3212,2019,109000019,신도봉시장.도봉구청.방학북부역,37.6699988,127.0435774,645879,298292
3213,2019,109000020,신도봉시장.도봉구청.방학북부역,37.669197,127.043757,257039,476896
3214,2019,109000023,도봉동한신아파트,37.682614,127.0456109,61301,5701
3215,2019,109000024,도봉동한신아파트,37.6821047,127.0459586,1917,43361
3216,2019,109000025,서울북부지방법원.검찰청.도봉역성황당,37.6771834,127.0451325,79621,120205
3217,2019,109000026,서울북부지방법원.검찰청.도봉역성황당,37.6770277,127.0446529,160215,77365
3218,2019,109000027,도봉견인차량보관소,37.6741632,127.0446001,24007,76735
3219,2019,109000028,도봉견인차량보관소,37.6741048,127.04415,28017,23352
3220,2019,109000029,방학역,37.6692472,127.0438717,32471,61564
3221,2019,109000030,도봉소방서,37.6656756,127.0431884,18864,118742
3222,2019,109000031,도봉소방서,37.6651007,127.0425798,64386,33657
3223,2019,109000032,방학사거리.바로선병원,37.6613803,127.0423289,26798,113468
3224,2019,109000033,방학사거리,37.6622176,127.0421039,100911,39704
3225,2019,109000034,도봉보건소,37.6573444,127.0401324,12860,10682
3226,2019,109000035,도봉보건소,37.6578247,127.0399173,3725,13036
3227,2019,109000036,함석헌기념관.정의여중고,37.6526308,127.0373872,22556,87855
3228,2019,109000037,함석헌기념관.정의여중고,37.6521851,127.036588,66024,447104
3229,2019,109000038,도봉구민회관.도봉문화원,37.6541047,127.0382221,124622,88729
3230,2019,109000039,도봉구민회관.도봉문화원,37.6548202,127.038142,233174,185820
3231,2019,109000040,쌍문역.쌍문역골목시장,37.6480246,127.0340974,1124626,2366259
3232,2019,109000041,쌍문역,37.647356,127.0342217,888213,482813
3233,2019,109000042,우이1교앞,37.6439937,127.0321793,182268,349580
3234,2019,109000044,서울북부지방법원.검찰청.성우아파트,37.6761342,127.0483742,99857,17454
3235,2019,109000045,서울북부지방법원.검찰청.성우아파트,37.6759758,127.0479104,25259,91805
3236,2019,109000046,법조타운공영주차장,37.6746789,127.0472873,98560,20195
3237,2019,109000047,법조타운공영주차장,37.673315,127.046582,16946,105024
3238,2019,109000048,도봉구청,37.6689552,127.0463337,179447,56640
3239,2019,109000049,도봉구청,37.6699284,127.046154,66457,143368
3240,2019,109000050,방학1동대상타운현대삼성아파트,37.6656806,127.0464529,94181,64257
3241,2019,109000051,방학1동대상타운현대삼성아파트,37.6662386,127.0460316,73962,68340
3242,2019,109000052,창동쌍용.성원아파트,37.6604251,127.0494952,123998,281367
3243,2019,109000053,창동쌍용아파트,37.6605889,127.0485559,71693,24927
3244,2019,109000054,자운고등학교앞,37.6589328,127.0500065,96118,153259
3245,2019,109000055,자운고등학교앞,37.6586807,127.0496686,78948,103925
3246,2019,109000056,창동동아청솔아파트,37.656445,127.0498677,82041,135934
3247,2019,109000057,창동동아청솔아파트,37.6566713,127.0495822,191049,105186
3248,2019,109000058,창동농협물류센터,37.655086,127.0503054,184785,65124
3249,2019,109000059,창동농협물류센터,37.6542124,127.0512466,136144,284671
3250,2019,109000060,창동농협물류센터,37.6537673,127.0511592,84433,74065
3251,2019,109000061,창동역동측,37.6532584,127.0507133,247642,323482
3252,2019,109000062,창동동아아파트,37.651933,127.051465,41629,80136
3253,2019,109000063,창동동아아파트,37.6514821,127.0513898,57182,49836
3254,2019,109000064,창동주공19단지,37.6490406,127.0523899,91510,42632
3255,2019,109000065,창동주공19단지,37.6492264,127.0520286,46344,69377
3256,2019,109000066,창동주공18단지,37.6470625,127.0530436,103664,26466
3257,2019,109000067,창동주공18단지,37.6472653,127.0527729,18308,80915
3258,2019,109000068,도봉산입구,37.6869698,127.0404874,297951,3759
3259,2019,109000069,도봉고등학교,37.6872443,127.0440331,187442,6912
3260,2019,109000070,김근태기념도서관.도봉고등학교,37.6874918,127.043934,5829,289927
3261,2019,109000071,도봉역,37.6803096,127.0465266,94431,19784
3262,2019,109000072,도봉역,37.6803959,127.0470845,24045,78954
3263,2019,109000073,노원교,37.6794237,127.0490169,14119,24560
3264,2019,109000074,노원교,37.6796543,127.0491191,6131,49534
3265,2019,109000075,성대야구장노원교앞,37.67907,127.04939,19134,89974
3266,2019,109000076,천주교도봉동교회,37.6711723,127.0428106,22059,54940
3267,2019,109000077,천주교도봉동교회,37.6713119,127.0428107,78697,60305
3268,2019,109000078,오봉초등학교,37.6705203,127.0391794,18144,34630
3269,2019,109000079,오봉초등학교,37.6708391,127.0395581,29777,42341
3270,2019,109000080,방학2동공영주차장,37.669329,127.0364774,41956,24898
3271,2019,109000081,방학2동공영주차장,37.6696083,127.0367133,30896,109258
3272,2019,109000082,방학2동주민센터,37.6681095,127.0347266,162832,53659
3273,2019,109000083,방학2동주민센터,37.6682708,127.0346224,68594,159040
3274,2019,109000088,방학동신우빌라,37.664078,127.03514,36206,104661
3275,2019,109000089,방학동신우빌라,37.6641158,127.0348959,73024,17420
3276,2019,109000090,방학동삼익세라믹,37.661672,127.03493,39405,100189
3277,2019,109000091,방학동삼익세라믹,37.6617551,127.0346738,93818,41706
3278,2019,109000092,쌍문동청구아파트,37.6595743,127.0351171,80224,124782
3279,2019,109000093,쌍문동청구아파트,37.6596243,127.0348107,67921,43534
3280,2019,109000094,샘말어린이공원,37.6686672,127.0318158,161232,996
3281,2019,109000095,방학중학교정문,37.666488,127.034428,33601,118934
3282,2019,109000096,방학중학교정문,37.6663777,127.0342826,197429,49727
3283,2019,109000097,신한은행방학동지점,37.6630996,127.037439,18946,28531
3284,2019,109000098,신한은행방학동지점,37.6632312,127.0371976,13613,28400
3285,2019,109000099,연산군.정의공주묘,37.6618859,127.0229753,205664,77501
3286,2019,109000100,연산군정의공주묘,37.6620015,127.0231445,65630,132111
3287,2019,109000101,방학동신동아타워,37.6616802,127.028111,405801,178197
3288,2019,109000102,방학동신동아타워,37.662028,127.028692,103190,192800
3289,2019,109000103,방학3동신동아프라자,37.6613704,127.0274841,126030,146539
3290,2019,109000104,방학동신동아아파트,37.6619831,127.0313834,491917,134281
3291,2019,109000105,방학동신동아아파트,37.662362,127.03202,114047,309901
3292,2019,109000106,국민은행방학지점,37.6623319,127.034334,478764,170184
3293,2019,109000107,국민은행방학지점,37.662595,127.034113,141091,444422
3294,2019,109000108,신한은행방학동지점,37.6626546,127.0370023,479344,145756
3295,2019,109000109,신한은행방학동지점,37.662933,127.036807,116930,404185
3296,2019,109000110,방학사거리,37.6626723,127.0404969,330992,130864
3297,2019,109000111,방학사거리,37.6629354,127.0405809,221302,500612
3298,2019,109000112,서울문화고등학교,37.662872,127.0463095,92954,36688
3299,2019,109000113,서울문화고등학교,37.6623434,127.0478212,80622,56537
3300,2019,109000114,서울문화고등학교,37.6625496,127.0481931,45580,90745
3301,2019,109000115,쌍문동청한빌라,37.6574593,127.0150062,259476,8371
3302,2019,109000116,쌍문동청한빌라,37.657732,127.014762,1360,62334
3303,2019,109000117,쌍문동우이빌라,37.6572415,127.0185305,53443,17061
3304,2019,109000118,쌍문동우이빌라,37.6574362,127.0181088,2608,72098
3305,2019,109000119,초당초등학교,37.6573507,127.0231371,359385,61306
3306,2019,109000120,초당초등학교,37.657531,127.022295,61789,221217
3307,2019,109000121,방학동우성아파트,37.6574046,127.0242705,131527,11092
3308,2019,109000122,방학동우성.청구아파트,37.657656,127.0251,37575,207957
3309,2019,109000123,방학3동신동아프라자,37.6608342,127.02774,6728,15194
3310,2019,109000124,방학3동주민센터,37.6598133,127.0276286,174405,89738
3311,2019,109000125,쌍문동성원아파트,37.6576477,127.0289334,221143,80775
3312,2019,109000126,쌍문동성원아파트,37.6578235,127.0285379,102056,207394
3313,2019,109000127,쌍문동한양.현대아파트,37.6578002,127.0317568,260687,44885
3314,2019,109000128,쌍문동현대.한양아파트,37.6580003,127.0313205,123900,403814
3315,2019,109000129,쌍문동삼익금호1차아파트,37.6580029,127.0349134,629225,158359
3316,2019,109000130,쌍문동금호1차삼익아파트,37.6582514,127.0345433,125273,474423
3317,2019,109000131,도봉구보건소앞,37.6571614,127.0376717,202798,138119
3318,2019,109000132,도봉구보건소앞,37.6574389,127.0375891,150615,405981
3319,2019,109000133,북서울교회,37.6572562,127.0136533,72427,208577
3320,2019,109000134,서라벌중학교.우이동대우아파트,37.655025,127.013223,165149,327840
3321,2019,109000135,덕성여대입구,37.65106,127.013138,235856,358073
3322,2019,109000136,쌍문초등학교,37.6469743,127.0256814,69239,84969
3323,2019,109000137,쌍문초등학교,37.647095,127.02539,77837,84185
3324,2019,109000138,숭미초등학교,37.649556,127.027789,108549,88920
3325,2019,109000139,숭미초등학교,37.6500735,127.0279502,136032,97813
3326,2019,109000140,둘리뮤지엄.대우이안극동아파트,37.651771,127.0284257,50430,97905
3327,2019,109000141,둘리뮤지엄.대우이안극동아파트,37.6513412,127.0283111,128406,112379
3328,2019,109000142,창동주공1단지,37.6542705,127.0410046,30372,127757
3329,2019,109000143,창동주공1단지아파트,37.653291,127.0409927,27372,19127
3330,2019,109000145,서울북부지방법원등기국,37.6510217,127.0446158,22921,46879
3331,2019,109000146,서울북부지방법원등기국,37.6514245,127.0445412,10546,26152
3332,2019,109000148,창동역서측,37.6523358,127.0461227,824711,468078
3333,2019,109000149,창4동주민센터,37.6525466,127.0526463,6017,14817
3334,2019,109000150,창4동주민센터,37.6527469,127.0519925,16555,58114
3335,2019,109000155,창동주공4단지,37.6451811,127.0486148,187323,164934
3336,2019,109000156,창동주공4단지,37.6453057,127.0480754,275969,164562
3337,2019,109000158,도봉문화정보도서관,37.6440304,127.0442354,34584,70796
3338,2019,109000159,도봉문화정보도서관,37.6442125,127.0440281,35274,145224
3339,2019,109000160,창림초교창동신창아파트앞,37.6415355,127.0410384,280712,62899
3340,2019,109000161,창림초교창동신창아파트앞,37.6416284,127.0407268,110758,284651
3341,2019,109000162,국립현대미술관창동레지던시,37.6398501,127.0394443,487811,183257
3342,2019,109000163,국립현대미술관창동레지던시,37.6402899,127.0394808,287860,385452
3343,2019,109000164,창동서울탁주앞,37.6376634,127.0372884,312096,547409
3344,2019,109000165,창동서울탁주앞,37.6375883,127.036931,328751,141157
3345,2019,109000166,창2동주민센터.보건지소,37.640899,127.0336397,211133,32002
3346,2019,109000167,창2동주민센터.보건지소,37.640778,127.033467,29852,158490
3347,2019,109000170,창2동한일아파트,37.6461539,127.0372571,9630,12127
3348,2019,109000171,창1동제1공영주차장입구,37.6463646,127.0377286,19291,10106
3349,2019,109000172,한신아파트101동앞,37.6459816,127.0348523,8456,13789
3350,2019,109000173,KT도봉지점,37.6461375,127.0348557,4998,22580
3351,2019,109000174,창동청구빌라,37.6457638,127.0399097,32783,12498
3352,2019,109000175,창동청구빌라,37.6461243,127.0395258,11770,23010
3353,2019,109000176,창동대우아파트입구,37.643092,127.040517,81950,61150
3354,2019,109000177,창동대우아파트입구,37.6432163,127.0403424,6856,29415
3355,2019,109000178,창동대우아파트,37.6426101,127.0367159,140722,49919
3356,2019,109000179,창동역동측(도봉방면),37.6539743,127.0499897,1354472,1198735
3357,2019,109000180,창동역동측(노원방면),37.6534467,127.0494832,1214616,857429
3358,2019,109000181,서울가든아파트앞,37.646931,127.0442008,4858,7374
3359,2019,109000182,창1동주민센터,37.6487636,127.0430117,11764,8884
3360,2019,109000183,창1동주민센터,37.6487763,127.0426737,11564,9100
3361,2019,109000184,창동주공3단지,37.6513228,127.0417158,10918,4627
3362,2019,109000185,창동주공3단지,37.6513229,127.0414767,6481,13048
3363,2019,109000188,세그루학원,37.6565423,127.02799,135479,524387
3364,2019,109000189,세그루학원,37.6556242,127.0278333,681601,269605
3365,2019,109000190,창동주공17단지,37.6457412,127.0537656,166863,118905
3366,2019,109000191,창동주공17단지,37.6460538,127.0539256,84118,132559
3367,2019,109000192,창3동염광아트필,37.6344925,127.0423498,110988,56166
3368,2019,109000193,창3동염광아트빌,37.6342298,127.0427736,63815,73833
3369,2019,109000194,한승미메이드아파트,37.6335421,127.0434224,65005,27555
3370,2019,109000195,한승미메이드아파트,37.6333835,127.0433169,42414,79866
3371,2019,109000196,북서울농협창동지점,37.63404,127.0410838,67282,26547
3372,2019,109000197,북서울농협창동지점,37.6338519,127.0412154,54539,96421
3373,2019,109000198,신화초교입구,37.6337044,127.0402309,79357,16329
3374,2019,109000199,신화초교입구,37.6334072,127.0400822,36795,106700
3375,2019,109000206,방학동도깨비시장입구,37.6651579,127.0366488,53420,7991
3376,2019,109000207,거성학마을아파트,37.6661972,127.0381716,36873,9518
3377,2019,109000208,도봉새마을금고본점,37.6671458,127.0412481,29576,23609
3378,2019,109000209,창5동현대아파트,37.6560152,127.0402847,39620,23198
3379,2019,109000210,창5동현대1차아파트,37.6560503,127.0405307,40048,119083
3380,2019,109000211,창동아이파크,37.6614977,127.0468345,129940,85201
3381,2019,109000214,방학3동주민센터,37.6591681,127.0279037,93511,100418
3382,2019,109000215,도봉동서광아파트,37.678199,127.0494617,35119,17202
3383,2019,109000216,정병원,37.661947,127.04192,67206,68452
3384,2019,109000217,창동고등학교,37.6512951,127.0385652,56204,41894
3385,2019,109000218,정의여중고입구,37.6509804,127.033234,92527,54471
3386,2019,109000221,도깨비시장,37.6653285,127.0356911,80345,229979
3387,2019,109000222,방학동도깨비시장,37.6652321,127.0355369,188793,45345
3388,2019,109000223,태영데시앙아파트,37.6423843,127.0324449,97799,85303
3389,2019,109000224,창번교앞,37.6354686,127.0382239,15321,42228
3390,2019,109000225,금용아파트,37.6377367,127.035177,27470,9616
3391,2019,109000226,창번2교앞,37.63859,127.034453,14626,54723
3392,2019,109000227,대우아파트104동,37.6432566,127.0383491,335848,272063
3393,2019,109000228,도봉산입구,37.687212,127.0410409,640,213724
3394,2019,109000231,샘말어린이공원,37.668748,127.031945,5281,79623
3395,2019,109000232,안방학동,37.6690677,127.0299513,119953,78076
3396,2019,109000236,동아운수앞,37.658907,127.013997,67263,168174
3397,2019,109000241,창동.신창시장,37.6388467,127.038476,440565,408205
3398,2019,109000242,신창.창동시장,37.6390783,127.0383504,362020,280764
3399,2019,109000293,창북중학교,37.6515935,127.038146,8342,20864
3400,2019,109000361,서원아파트,37.6716952,127.0466777,22586,56546
3401,2019,109000364,서울문화고등학교,37.6636468,127.046752,51065,146790
3402,2019,109000396,안방학동,37.667697,127.03311,1190,143649
3403,2019,109000397,안방학동,37.6676604,127.0329138,150593,3246
3404,2019,109000399,태영데시앙아파트,37.642758,127.031672,29445,108215
3405,2019,109000400,방학중학교,37.6668576,127.0325077,19731,57648
3406,2019,109000403,창동농협물류센터,37.654814,127.050074,21239,219339
3407,2019,109000406,도봉산역광역환승센터,37.6899483,127.0443522,101683,2436
3408,2019,109000407,녹천역,37.6435261,127.0523135,58869,49134
3409,2019,109000408,도봉산역광역환승센터,37.690177,127.044267,889,118311
3410,2019,109000410,북한산아이파크,37.6589907,127.041969,214502,52244
3411,2019,109000411,방학중학교,37.6666528,127.0325922,40538,4967
3412,2019,109900001,용호약국,37.6499633,127.025211,25900,475
3413,2019,109900002,한일병원입구,37.6445614,127.0286428,197681,4709
3414,2019,109900003,에덴약국,37.6514369,127.0233665,79368,379
3415,2019,109900006,도봉여성센터,37.6628827,127.0302537,122171,54720
3416,2019,109900007,동익아파트,37.6506949,127.0252305,230503,139981
3417,2019,109900008,법종사,37.6572458,127.0183105,33,7965
3418,2019,109900009,환승장.기숙사,37.6488535,127.0232739,33183,158026
3419,2019,109900010,약초원.동아슈퍼,37.6541307,127.0160217,136435,6823
3420,2019,109900011,서울북부지방법원,37.6769856,127.0485936,16667,11371
3421,2019,109900012,서울문화고등학교,37.6639362,127.0463759,81129,62635
3422,2019,109900013,대상타운현대아파트,37.6657646,127.0461208,90324,40540
3423,2019,109900014,삼환.동아에코빌아파트,37.680557,127.0475733,80696,15722
3424,2019,109900016,극동유원아파트후문,37.6820001,127.0506852,31160,8499
3425,2019,109900017,도봉중학교.서원아파트,37.6705384,127.0462145,46000,45374
3426,2019,109900018,도봉파크빌2단지앞,37.6841327,127.0512457,55656,21805
3427,2019,109900019,누원고등학교.한신아파트정문,37.6856747,127.0506753,60003,16998
3428,2019,109900020,오봉초등학교,37.6710355,127.0397113,11143,7689
3429,2019,109900021,시온슈퍼,37.6731273,127.0410739,9197,3341
3430,2019,109900022,방학동극동아파트.방학동천주교성당,37.6636518,127.028216,19513,66603
3431,2019,109900023,부부슈퍼,37.6745965,127.0425258,5535,1428
3432,2019,109900024,삼거리슈퍼,37.6755926,127.043448,4821,1053
3433,2019,109900025,도봉파크빌3단지,37.6879397,127.049145,3268,17387
3434,2019,109900027,성황당,37.6769488,127.043628,8883,7876
3435,2019,109900028,도봉산역,37.68935,127.0466117,395615,296413
3436,2019,109900029,신동아아파트16동,37.6601962,127.0278033,1334,90487
3437,2019,109900030,도봉1파출소,37.6795575,127.0433971,10421,2640
3438,2019,109900031,도봉파크빌3단지,37.6879883,127.0493865,455,72615
3439,2019,109900032,청한빌라,37.6573106,127.0152985,2454,67139
3440,2019,109900033,한일병원입구,37.6444216,127.0291719,792,118782
3441,2019,109900034,윤성빌라.다리앞,37.6789379,127.0423843,7447,660
3442,2019,109900035,한신아파트정문,37.6864731,127.0504502,9971,11419
3443,2019,109900036,엘지전자,37.6510629,127.0313539,6877,23459
3444,2019,109900037,우이성당,37.6560328,127.0157596,5485,110177
3445,2019,109900038,우이1교,37.643947,127.0316489,19079,58340
3446,2019,109900039,도봉초등학교,37.6783177,127.0404396,1967,234
3447,2019,109900040,약초원.동아슈퍼,37.6545604,127.0160925,6424,123469
3448,2019,109900041,신일라이프아파트,37.6509462,127.0298771,14430,91838
3449,2019,109900042,덕성여대후문.효문중고교앞,37.6527716,127.0172526,14070,243121
3450,2019,109900044,정의여중고,37.6512012,127.0331242,36186,67440
3451,2019,109900045,무수골,37.6777532,127.0361868,30040,16538
3452,2019,109900046,청구아파트,37.6575159,127.0264127,7867,16199
3453,2019,109900047,소피아호텔,37.6513619,127.0351189,74510,75391
3454,2019,109900048,누원고등학교.한신아파트정문,37.6858016,127.0509577,1204,20160
3455,2019,109900049,도봉파크빌2단지,37.6842317,127.0515734,3899,8606
3456,2019,109900050,에덴약국,37.6513747,127.0234515,248,42389
3457,2019,109900051,윤성빌라.다리앞,37.6790145,127.0423594,134,8263
3458,2019,109900052,한신아파트후문,37.683828,127.0495039,21689,72011
3459,2019,109900053,쌍문1동현대아파트,37.6505188,127.022744,838,78633
3460,2019,109900054,쌍문동한양아파트,37.6578684,127.0325684,192119,45181
3461,2019,109900055,유원극동아파트,37.682701,127.0489114,19365,62740
3462,2019,109900056,도봉경찰서.창4동주민센터,37.652311,127.0516851,9653,53969
3463,2019,109900057,오복슈퍼,37.6496014,127.0232469,1552,39374
3464,2019,109900058,용호약국,37.6500858,127.0251555,128,20570
3465,2019,109900060,창2동건영아파트,37.6407674,127.0337768,143474,31378
3466,2019,109900061,대우.삼성서비스센터,37.6832489,127.0465784,20380,60987
3467,2019,109900062,사거리슈퍼앞,37.6497982,127.0259102,119,46796
3468,2019,109900064,창2동주민센터·보건지소,37.6423821,127.0358538,128046,53927
3469,2019,109900065,도봉역,37.6809875,127.0457799,23005,29000
3470,2019,109900066,쌍문초등학교,37.6477818,127.0249417,73248,190123
3471,2019,109900067,믿음주유소,37.6493926,127.0266535,244,69412
3472,2019,109900068,방학3동주민센터,37.6583221,127.0274591,19117,1464
3473,2019,109900069,삼거리슈퍼,37.6756701,127.0436465,2617,8232
3474,2019,109900071,부부슈퍼,37.6744514,127.0425393,1638,7450
3475,2019,109900072,서울북부지방법원,37.6776701,127.0492414,5186,31312
3476,2019,109900073,김수영문학관,37.6594246,127.0251961,112564,125955
3477,2019,109900074,시온슈퍼,37.6728138,127.0409094,2727,9330
3478,2019,109900075,엘지전자,37.6508502,127.0313946,7179,10026
3479,2019,109900076,청구아파트,37.657715,127.0265443,4125,45846
3480,2019,109900077,오봉초등학교,37.6710237,127.0398564,7179,12848
3481,2019,109900078,서울북부지방검찰청.한양수자인아파트,37.6746865,127.0473813,23612,53415
3482,2019,109900080,선덕사거리.세그루학원입구,37.6578038,127.0282852,32950,70229
3483,2019,109900081,세무서앞,37.653289,127.0509355,5328,42927
3484,2019,109900082,성원아파트,37.6579159,127.0301168,12745,87396
3485,2019,109900083,도봉중학교.서원아파트,37.6712739,127.0457717,4472,13584
3486,2019,109900084,미래빌라,37.6481869,127.0267063,12873,36063
3487,2019,109900085,쌍문동현대1차아파트,37.6580622,127.032386,39253,182718
3488,2019,109900086,소피아호텔,37.6511214,127.0349113,30618,134786
3489,2019,109900087,방학삼성래미안1단지아파트,37.6673955,127.0462737,52187,105424
3490,2019,109900089,쌍문초등학교,37.6476701,127.0248567,163371,40983
3491,2019,109900090,도봉구보건소앞,37.6573821,127.0377806,99850,245450
3492,2019,109900092,덕성여대후문.효문중고교앞,37.6526914,127.0171019,233487,12394
3493,2019,109900093,환승장.기숙사,37.6489176,127.0229271,227198,35642
3494,2019,109900094,쌍문1동주민센터,37.6482095,127.0263788,16919,22139
3495,2019,109900096,오복슈퍼,37.6495384,127.0231778,14607,1243
3496,2019,109900097,믿음주유소,37.6493746,127.0265163,26446,487
3497,2019,109900098,방학동성원아파트.방학3동주민센터,37.6586933,127.0276882,115534,9608
3498,2019,109900099,쌍문1동현대아파트,37.6505864,127.0226715,63071,505
3499,2019,109900100,사거리슈퍼,37.6497379,127.0258093,12149,179
3500,2019,109900102,청한빌라,37.6572646,127.0151682,110877,5704
3501,2019,109900103,삼환아파트후문,37.68022,127.0495741,6821,11888
3502,2019,109900104,꽃동네,37.6527572,127.0224988,175108,176942
3503,2019,109900105,우이성당,37.6556688,127.0156518,127784,6351
3504,2019,109900106,쌍문1치안센터,37.6500958,127.0202835,107332,14697
3505,2019,109900107,경기푸른미래관,37.6495936,127.0216739,175353,19703
3506,2019,109900108,경기푸른미래관,37.6497874,127.021538,35229,127323
3507,2019,109900109,쌍문1치안센터,37.6501841,127.0204615,8536,58446
3508,2019,109900111,시립도봉노인종합복지관,37.658101,127.0355267,61832,215636
3509,2019,109900113,도봉구보건소앞,37.6571578,127.0376989,184777,113864
3510,2019,109900114,한일병원,37.6458689,127.0284574,225293,224759
3511,2019,109900115,신일라이프아파트,37.6506912,127.0294951,38809,23889
3512,2019,109900117,금호타운,37.6576773,127.0293879,268914,28657
3513,2019,109900121,도봉구청,37.6688364,127.046015,86264,78774
3514,2019,109900123,방학3동주민센터,37.6584636,127.0274082,3725,34516
3515,2019,109900125,대원그린아파트.도봉실버센터,37.6625589,127.0276624,428,46638
3516,2019,109900126,벽산아파트,37.6583226,127.0249781,76903,27346
3517,2019,109900131,창동한신아파트,37.6459961,127.034714,11784,33407
