,년,표준버스정류장ID,정류장명,위도,경도,승차수,하차수
29,2020,100000033,사직단,37.5748553,126.9681889,188771,512349
30,2020,100000034,광화문.광화문빌딩,37.5696876,126.9766885,100475,162725
31,2020,100000035,덕성여중고,37.5759017,126.982017,279034,236560
32,2020,100000036,안국역.서울공예박물관,37.5760695,126.9839957,340105,270865
33,2020,100000037,국민은행세검정지점,37.6046629,126.960888,122393,86326
34,2020,100000038,세검정초등학교,37.6025022,126.9612198,385922,178888
35,2020,100000039,세검정.상명대,37.6007325,126.9587223,95775,46565
36,2020,100000040,상명대입구.석파랑,37.5994133,126.9585702,53036,29919
37,2020,100000041,하림각,37.598133,126.9617068,223045,91667
38,2020,100000042,자하문터널입구.석파정,37.5955935,126.9636434,206187,81723
39,2020,100000043,부암동주민센터.무계원,37.592738,126.9639574,160031,79721
40,2020,100000044,부암동주민센터.무계원,37.5927861,126.9651419,67713,138517
41,2020,100000045,자하문터널입구.석파정,37.5955575,126.9639775,91243,217413
42,2020,100000046,하림각,37.5981476,126.9622153,115410,179767
43,2020,100000047,상명대입구.세검정교회,37.5996163,126.9592405,52380,112061
44,2020,100000048,세검정.상명대,37.6005524,126.9589342,74829,112931
45,2020,100000049,세검정초등학교,37.602268,126.9614328,290734,362112
46,2020,100000051,국민은행세검정지점,37.6047191,126.9612088,99458,172865
47,2020,100000053,승가사입구,37.6115844,126.9563059,24068,1347
48,2020,100000054,구기동현대빌라,37.6100355,126.9564575,72018,6189
49,2020,100000055,구기터널.삼성출판박물관,37.6086098,126.9562103,174216,56119
50,2020,100000056,구기터널.삼성출판박물관,37.6083054,126.9564166,84424,108526
51,2020,100000057,구기동,37.6069644,126.9585297,340827,127886
52,2020,100000058,구기동,37.6070088,126.9591017,162690,203972
53,2020,100000059,승가사입구,37.61148,126.956482,3955,33504
54,2020,100000060,갑을씨티텔앞,37.6043709,126.963535,91431,64496
55,2020,100000061,평창파출소,37.6053223,126.9660432,391203,99389
56,2020,100000062,평창동주민센터,37.6066073,126.9695663,320651,113455
57,2020,100000063,일성아파트,37.6087663,126.9729985,146662,56328
58,2020,100000064,롯데아파트,37.6104295,126.9764662,244764,85488
59,2020,100000065,롯데아파트,37.610248,126.976652,76028,168980
60,2020,100000066,벽산평창힐스아파트,37.60819,126.972797,39103,135023
61,2020,100000067,예능교회,37.606517,126.97,70532,144224
62,2020,100000068,서울예술고등학교.평창동주민센터,37.6057787,126.9676276,87255,287059
63,2020,100000069,화정박물관,37.6045038,126.9648102,57529,269900
64,2020,100000072,독립문역.서대문형무소역사관,37.5732126,126.9594644,60677,140259
65,2020,100000073,서대문.서울시교육청,37.5682538,126.9645273,201945,203836
66,2020,100000075,독립문,37.5711733,126.9615632,139215,56155
67,2020,100000076,창덕궁.서울돈화문국악당,37.5775405,126.9885394,415587,684647
68,2020,100000077,서린동.SK서린빌딩,37.5692423,126.9802681,73776,60885
69,2020,100000078,청계1가.광교,37.5686843,126.9849267,10773,12092
70,2020,100000079,청계2가.수표교,37.5684977,126.990644,7007,13229
71,2020,100000080,청계4가.세운교,37.5689116,126.9964597,4411,10849
72,2020,100000081,청계5가.광장시장,37.5694512,126.9997973,17405,26952
73,2020,100000102,원남동,37.5745325,126.9973383,597557,650003
74,2020,100000103,창덕궁.우리소리박물관,37.5772728,126.9886349,581182,318867
75,2020,100000104,안국역.인사동,37.5757849,126.9842425,797694,416097
76,2020,100000105,조계사.종로경찰서,37.5725223,126.9831555,513523,282913
77,2020,100000106,조계사.종로경찰서,37.5724858,126.9828258,367505,514654
78,2020,100000107,안국동,37.5746105,126.9827201,87361,192884
79,2020,100000108,종로5가.효제동.김상옥의거터,37.5745,127.00223,135350,202834
80,2020,100000109,종로5가.효제초등학교,37.572879,127.0021442,499140,271984
81,2020,100000116,종로5가,37.5705596,127.0021826,211450,148365
82,2020,100000117,청계6가.동대문시장,37.5698351,127.0028494,12015,22193
83,2020,100000118,동대문,37.5717262,127.0084126,259064,235173
84,2020,100000119,충신동,37.5740223,127.0062788,139479,163907
85,2020,100000121,충신동,37.5744602,127.0063433,46729,108451
86,2020,100000122,현대그룹빌딩,37.575873,127.000533,198574,298331
87,2020,100000123,방송통신대.이화장,37.578043,127.002437,505708,752199
88,2020,100000124,혜화역.마로니에공원,37.5811194,127.0022769,940195,1025200
89,2020,100000125,혜화역.서울대병원입구,37.5810636,127.0019395,816553,299312
90,2020,100000126,방송통신대.이화장,37.5781296,127.0019937,139726,109196
91,2020,100000127,이화동(이화장),37.5761193,127.0006951,307295,117924
92,2020,100000128,창경궁.서울대학교병원,37.5788279,126.9968717,226819,401004
93,2020,100000129,이화동(이화장),37.5759372,127.0032708,82803,117279
94,2020,100000130,혜화동로터리,37.5857646,127.0007246,98980,87547
95,2020,100000131,명륜동2가.성균관대입구,37.5833334,126.9993987,438709,455053
96,2020,100000132,혜화역.서울연극센터(장면총리가옥),37.5840228,127.0013281,246108,392493
97,2020,100000133,혜화역.동성중고(장면총리가옥),37.5845697,127.0017176,957500,421644
98,2020,100000135,종로구민회관.창신동두산아파트,37.5740926,127.0155555,105549,187112
99,2020,100000139,동묘역앞,37.5716849,127.0156014,60226,90427
100,2020,100000140,동묘역앞,37.5719221,127.015945,54307,51939
101,2020,100000142,창신3동주민센터,37.578413,127.015178,87829,111643
102,2020,100000143,숭인1동주민센터.창신역4번출구,37.578772,127.0155485,284430,127082
103,2020,100000144,동묘역.롯데캐슬천지인,37.57418,127.0158023,590590,155105
104,2020,100000147,신설동로터리,37.5759288,127.0227802,248313,653802
105,2020,100000150,구기동현대빌라,37.609682,126.956622,11725,96880
106,2020,100000151,광장시장,37.5694963,126.9977437,138000,269716
107,2020,100000153,혜화경찰서,37.5725807,126.9974787,49078,73029
108,2020,100000154,서울역사박물관.김구집무실(경교장),37.5699003,126.9721318,21174,66193
109,2020,100000155,청계3가.관수교,37.5686887,126.9937793,3123,11177
110,2020,100000156,청계6가.버들다리,37.5699303,127.0080377,49262,55857
111,2020,100000157,청계7가.맑은내다리,37.5699975,127.0129554,41974,38709
112,2020,100000158,청계8가.영도교,37.5709465,127.0182311,40626,30292
113,2020,100000159,원남동사거리,37.5757228,126.9982146,77282,160879
114,2020,100000165,숭인동,37.5742721,127.0204373,225776,141616
115,2020,100000169,조계사,37.5728003,126.9831609,73027,188967
116,2020,100000174,세종문화회관,37.5739496,126.9768672,184325,142577
117,2020,100000179,이화동(이화장),37.576257,127.002955,19829,133047
118,2020,100000180,상명대정문,37.6016197,126.9550207,242219,310627
119,2020,100000181,이북오도청,37.6130503,126.9558882,69630,59030
120,2020,100000188,상명대입구.세검정교회,37.5994435,126.9597921,15083,48761
121,2020,100000189,상명대입구.석파랑,37.5995718,126.9581941,163256,69065
122,2020,100000190,종로중부새마을금고,37.5724174,127.0065911,135053,205424
123,2020,100000191,신설동로터리.신한은행앞.서울풍물시장,37.574386,127.0231182,134196,109513
124,2020,100000192,청계2가.삼일교,37.5684458,126.9872214,10937,26285
125,2020,100000193,청계8가.황학교,37.5721307,127.022787,45949,35735
126,2020,100000330,종로1가,37.57037,126.980129,261386,160071
127,2020,100000355,평창동삼성아파트,37.6111136,126.9787596,43680,113059
128,2020,100000362,영천시장,37.5696103,126.9630063,767002,480805
129,2020,100000363,영천시장,37.5699391,126.9625329,804884,1006446
130,2020,100000364,동묘앞,37.5737292,127.0178163,54460,49199
131,2020,100000365,동대문(흥인지문),37.5719529,127.0120461,1048190,1452396
132,2020,100000366,동묘앞,37.5737786,127.0184085,849721,462472
133,2020,100000367,동묘앞,37.5742434,127.019672,939042,1115876
134,2020,100000368,서대문역사거리.적십자병원,37.5671081,126.9675878,442157,281814
135,2020,100000369,안국역.서울공예박물관,37.5764011,126.9847682,166520,378013
136,2020,100000370,안국역.인사동,37.5763329,126.9855365,33948,152808
137,2020,100000376,강북삼성병원,37.5681459,126.9686004,18501,40781
138,2020,100000379,서울역사박물관.경희궁앞,37.569412,126.970609,436137,400715
139,2020,100000380,서울역사박물관.경희궁앞,37.569135,126.97038,838115,912010
140,2020,100000384,광화문,37.5701354,126.9752507,1083816,995501
141,2020,100000385,광화문,37.5702168,126.9780854,734123,784287
142,2020,100000386,종로1가,37.5701482,126.981066,1212591,1040713
143,2020,100000387,종로1가,37.570229,126.9813906,1075793,1086886
144,2020,100000388,종로2가,37.5701386,126.9855426,1361165,1054853
145,2020,100000389,종로2가,37.5702571,126.9862474,1420032,1185468
146,2020,100000390,종로3가.탑골공원,37.5702449,126.9895646,1470932,908772
147,2020,100000391,종로3가.탑골공원,37.5703605,126.9899877,1046327,1354240
148,2020,100000392,종로4가.종묘,37.5705069,126.9947218,616838,549413
149,2020,100000393,종로4가.종묘,37.5706271,126.9952838,373569,756982
150,2020,100000394,종로5가.광장시장,37.5707567,126.9988498,1203495,1164752
151,2020,100000395,종로5가.광장시장,37.5708806,126.9993346,691999,703056
152,2020,100000396,종로6가.동대문종합시장,37.5709624,127.0034638,1067659,549448
153,2020,100000397,종로6가.동대문종합시장,37.5711272,127.0057137,724845,1032684
154,2020,100000398,동대문역.흥인지문,37.5723023,127.0134512,1945448,1370600
155,2020,100000413,남인사마당,37.5713191,126.9874286,3145,1610
156,2020,100000414,창덕궁.돈화문국악당,37.5773031,126.9910846,18645,24311
157,2020,100900002,경진빌라,37.601864,126.9579482,1669,6284
158,2020,100900003,혜화초등학교,37.5872532,126.9998516,61369,35268
159,2020,100900004,명륜시장.성대후문,37.5887246,126.9952305,3265,122639
160,2020,100900005,오거리.한옥마을입구,37.5794963,126.9695411,22117,3283
161,2020,100900006,완성빌라,37.6033399,126.9576665,3734,19707
162,2020,100900007,삼청파출소,37.5818136,126.981251,53934,1334
163,2020,100900008,양현관,37.589768,126.9937685,708,69033
164,2020,100900009,종로5가입구.혜화경찰서,37.5717472,126.997541,8641,15994
165,2020,100900010,상명대후문,37.6040715,126.9574633,9306,13288
166,2020,100900011,원서고개,37.5830805,126.9878088,22767,38842
167,2020,100900012,샘미용실,37.5902545,126.9934084,337,33170
168,2020,100900013,창신쌍용2단지.한성대후문,37.5812647,127.0127581,127805,1962
169,2020,100900014,산정빌라,37.6052835,126.9575782,477,1249
170,2020,100900015,경희궁자이2.3단지,37.5687871,126.9640686,15113,13629
171,2020,100900016,오거리,37.6070621,126.9622629,505,6548
172,2020,100900017,국민생활관,37.5897456,126.9988619,138661,11178
173,2020,100900018,구기빌라,37.6061334,126.9579809,133,2780
174,2020,100900019,마트앞,37.6066987,126.9587564,4250,13702
175,2020,100900020,통인시장,37.580453,126.9687504,59370,1066
176,2020,100900021,양현관,37.5897914,126.9936043,70173,307
177,2020,100900022,국민은행.세검정지점,37.6048873,126.9607859,1564,3905
178,2020,100900024,삼청동주민센터,37.5842638,126.9819071,102388,595
179,2020,100900025,세검초등학교,37.6042522,126.9614907,2245,1658
180,2020,100900026,빨래터.고희동미술관,37.5831008,126.9889727,17577,19601
181,2020,100900027,혜화역4번출구,37.5834632,127.0014561,79255,396131
182,2020,100900028,방송통신대앞,37.5786973,127.0019926,18884,41121
183,2020,100900029,화정박물관,37.6049806,126.9652007,13172,1634
184,2020,100900030,서울대치과대학,37.577306,126.9978748,1060,20411
185,2020,100900031,서울국제고등학교,37.5890715,126.9972902,108245,9457
186,2020,100900032,샘미용실,37.5903095,126.9932227,46367,195
187,2020,100900033,효제초교.연동교회.김마리아활동터,37.5736413,127.0022087,31409,41961
188,2020,100900034,박노수미술관,37.5809967,126.9666034,127656,374
189,2020,100900035,금융연수원,37.5865984,126.9815691,74710,179
190,2020,100900036,화정박물관,37.6048011,126.9648837,2961,211
191,2020,100900037,인사미술공간.세탁소,37.5814109,126.989367,17049,32833
192,2020,100900038,서울대치과대학,37.5776016,126.9977741,17719,10505
193,2020,100900039,낙산공원,37.5804037,127.0087215,49388,87646
194,2020,100900040,명륜3가종점,37.5909483,126.9928636,96484,107941
195,2020,100900041,수성동계곡,37.5820791,126.9642467,135922,111653
196,2020,100900042,서울대학교병원현관.암병원현관,37.5789514,126.9981567,149714,231031
197,2020,100900043,이화사거리,37.5769483,127.0020084,53,4451
198,2020,100900044,서대문3번출구,37.566416,126.9662183,330303,90951
199,2020,100900045,통일부,37.5875948,126.9859476,8224,177
200,2020,100900046,명륜시장.성대후문,37.588511,126.9952543,156570,1995
201,2020,100900047,평창파출소,37.6056812,126.9668167,120904,25562
202,2020,100900048,가회동주민센터,37.579939,126.9848497,22425,5640
203,2020,100900049,독립문초등학교,37.5738474,126.9607207,11890,27302
204,2020,100900050,아름다운실버,37.61201,126.9654637,587,3085
205,2020,100900051,창덕궁,37.5760892,126.99062,6841,16027
206,2020,100900052,북촌한옥마을입구.정세권활동터,37.5815997,126.9849422,42843,4994
207,2020,100900053,청룡사.보문파크뷰자이아파트,37.5800189,127.0170071,73150,4562
208,2020,100900054,소나무집,37.611277,126.9641104,2337,12998
209,2020,100900056,경복궁,37.5769501,126.9793377,15061,26115
210,2020,100900057,종로3가.1.3.5호선,37.5710729,126.9921806,202027,148817
211,2020,100900058,안국선원.삼거리,37.5827909,126.984994,36806,7762
212,2020,100900059,사우디대사관앞.경남빌라,37.5841056,126.9850311,18752,651
213,2020,100900060,종로센트레빌후문.e편한세상보문아파트,37.5817743,127.0161855,28232,1492
214,2020,100900061,경희궁자이4단지,37.5707022,126.9621148,49903,36773
215,2020,100900062,언덕앞,37.6089539,126.9637921,770,7651
216,2020,100900063,혜화우체국,37.5860376,127.0006137,35180,113929
217,2020,100900064,새마을금고,37.587737,126.996518,93498,2835
218,2020,100900065,광화문새마을금고,37.5793687,126.9711466,13446,19684
219,2020,100900066,종로4가.종묘공원,37.5706328,126.9944624,21112,22646
220,2020,100900067,인왕빌딩,37.6079283,126.9577443,1047,1359
221,2020,100900068,중앙중고,37.5830921,126.9869652,18318,23024
222,2020,100900069,감사원,37.5862106,126.98529,92037,927
223,2020,100900070,명신초.삼선푸르지오.힐스테이트,37.5821062,127.0145562,63772,1021
224,2020,100900071,영천시장,37.570005,126.9628351,95075,35231
225,2020,100900072,청련사입구,37.6079803,126.9624312,439,8710
226,2020,100900073,한국사회과학자료원,37.5736332,126.9641432,20811,68857
227,2020,100900074,감나무골공원,37.6124059,126.9699479,634,1829
228,2020,100900075,혜화역1번출구,37.5834542,127.0019407,308425,46140
229,2020,100900076,서울대병원장례식장,37.5805553,126.9974309,2363,5508
230,2020,100900077,완성빌라,37.603402,126.9575011,6329,13280
231,2020,100900078,낙원상가,37.5736776,126.9872918,16647,46068
232,2020,100900079,힐탑,37.6116055,126.9690205,1076,4816
233,2020,100900080,상명대후문,37.6040255,126.9573354,8625,23390
234,2020,100900081,수운회관,37.5751598,126.9865172,6468,21130
235,2020,100900082,넓은마당,37.5752728,126.962888,25506,91069
236,2020,100900083,화인빌라,37.6129345,126.9685386,1479,6080
237,2020,100900085,서울대어린이병원응급실.갑상선센터,37.5781188,126.9995029,2010,45457
238,2020,100900086,헌법재판소.안국역,37.5775584,126.9856755,20486,102641
239,2020,100900088,무악현대아파트후문,37.576306,126.962001,22555,83719
240,2020,100900089,박종화고택입구,37.6143102,126.9676873,562,4338
241,2020,100900090,이화사거리,37.5764698,127.0020107,18258,99966
242,2020,100900091,산정빌라,37.6051519,126.9574922,328,2894
243,2020,100900092,아름다운가게.정독도서관,37.5788991,126.985022,28228,27248
244,2020,100900093,쌍용아파트입구.창신역,37.5805112,127.0149635,40918,54326
245,2020,100900094,천사유치원,37.574648,126.9618603,22917,72336
246,2020,100900095,보현산신각,37.6134825,126.965779,646,5755
247,2020,100900096,원남로터리,37.5762373,126.9975114,5353,25334
248,2020,100900097,구기빌라,37.6062686,126.9579797,714,756
249,2020,100900098,평창동산림제3초소,37.6172373,126.9770474,3450,5019
250,2020,100900099,통인시장.종로구보건소,37.580335,126.9687504,4511,85830
251,2020,100900100,삼청파출소,37.5816451,126.9813258,1685,64722
252,2020,100900101,종로사우나,37.5738011,126.9877503,51484,7400
253,2020,100900102,종로도서관,37.5764842,126.9671251,6858,12116
254,2020,100900103,평창공원지킴터입구,37.6163963,126.9757438,1559,3534
255,2020,100900104,오거리.한옥마을입구,37.5794684,126.9697392,1454,28308
256,2020,100900105,정독도서관,37.5801915,126.9802007,2738,58244
257,2020,100900106,인사동들머리.3.1독립선언터,37.571947,126.9832969,6902,905
258,2020,100900107,종로5가.3번출구,37.5714192,127.0020898,307796,116516
259,2020,100900108,활터앞,37.5768126,126.9653293,882,3592
260,2020,100900109,참샘골공원,37.6145722,126.9741212,2854,6117
261,2020,100900110,성균관대학교,37.5850311,126.9972179,732,5333
262,2020,100900111,광화문새마을금고,37.579493,126.9710277,7218,29719
263,2020,100900112,상명초등학교,37.6009238,126.9567154,582,2386
264,2020,100900113,단군성전앞,37.57556,126.9653175,2360,3993
265,2020,100900114,무애사,37.6139004,126.9718458,2089,3440
266,2020,100900115,서교빌라,37.601989,126.9571553,974,5504
267,2020,100900116,종각역YMCA,37.5703393,126.9850714,126978,98421
268,2020,100900117,동대문역.2번출구,37.5720494,127.0117218,41503,139736
269,2020,100900118,종로문화센터,37.574647,126.9646261,5380,10244
270,2020,100900119,EN갤러리,37.6134063,126.9707007,2045,3987
271,2020,100900120,경진빌라,37.6020037,126.9578303,2061,1959
272,2020,100900121,금강제화,37.5705445,126.9874384,49171,72389
273,2020,100900122,창신초교,37.5760372,127.01572,21510,26975
274,2020,100900123,교남동새마을금고,37.5714943,126.9623374,18435,20662
275,2020,100900124,형제봉입구,37.6128643,126.9816861,1442,1890
276,2020,100900125,현대사거리,37.5792417,126.9866353,2215,11131
277,2020,100900126,대신중고,37.5726178,126.9616893,41380,30308
278,2020,100900127,연화정사,37.614649,126.9794938,726,1446
279,2020,100900128,이화사거리,37.57532,127.0022812,13255,42527
280,2020,100900129,삼청공원삼거리.옥호정터,37.5874185,126.9817444,144,31266
281,2020,100900131,재동초등학교,37.578791,126.9853617,9292,28382
282,2020,100900133,카센터.터널앞,37.5741644,126.9658593,11088,6344
283,2020,100900134,감람산기도원,37.6159439,126.9798729,841,1165
284,2020,100900135,금융연수원,37.5858776,126.9818478,124,45716
285,2020,100900137,충신시장,37.5749766,127.0054048,52951,29281
286,2020,100900138,사직동주민센터,37.5762206,126.9689039,71402,65759
287,2020,100900139,김창열.윤명로화실,37.6163049,126.9783685,1127,1933
288,2020,100900140,박노수미술관,37.5810265,126.9668944,743,88415
289,2020,100900141,삼청동주민센터,37.5846846,126.9822105,381,80069
290,2020,100900142,상명대입구,37.600021,126.9569583,214,1419
291,2020,100900143,대학로입구.이화사거리,37.5759841,127.0025801,119082,74537
292,2020,100900144,운현궁,37.5752716,126.9869813,2144,927
293,2020,100900145,배화여중고,37.5767556,126.9678156,13712,35990
294,2020,100900147,감사원,37.5862656,126.9855618,2281,119612
295,2020,100900148,청룡사.보문파크뷰자이아파트,37.5797846,127.0171508,8392,112197
296,2020,100900149,강북삼성병원,37.5685315,126.9683376,5152,43273
297,2020,100900151,혜화초등학교,37.5873892,126.9999909,17905,76694
298,2020,100900152,상명대입구,37.5998544,126.9574023,22564,1191
299,2020,100900153,사우디대사관,37.5838633,126.9852486,567,31227
300,2020,100900154,서울시교육청,37.5692429,126.9668249,1902,15057
301,2020,100900155,김종영미술관,37.6132637,126.9781122,1785,1708
302,2020,100900156,세검정교회,37.5995632,126.9594704,3618,529
303,2020,100900157,안국선원.삼거리,37.5827432,126.9852205,1208,44618
304,2020,100900159,스위스대사관,37.5699887,126.9658057,615,5617
305,2020,100900160,보현빌라,37.6152615,126.9782816,3861,1796
306,2020,100900161,하림각,37.5976847,126.9629663,11899,754
307,2020,100900162,북촌한옥마을입구.정세권활동터,37.5812807,126.9851687,2716,42487
308,2020,100900163,숭인1동주민센터,37.577415,127.0155607,23612,29073
309,2020,100900164,월암공원,37.5711884,126.963986,10980,6105
310,2020,100900165,지구촌교회,37.6130468,126.9793481,3991,8014
311,2020,100900166,부암슈퍼,37.59476,126.9638602,3512,513
312,2020,100900167,볼링장,37.5792554,126.9879589,2611,11193
313,2020,100900168,가회동주민센터,37.5799426,126.9851293,4849,21344
314,2020,100900169,새마을금고,37.5878406,126.996569,20745,155614
315,2020,100900170,상명초등학교,37.6009049,126.9568173,4373,1373
316,2020,100900171,서울국제고등학교,37.5890742,126.9971407,2787,97112
317,2020,100900172,통일부,37.5875308,126.9861073,53,6919
318,2020,100900173,종로센트레빌후문.e편한세상보문아파트,37.5818978,127.0162353,1329,65854
319,2020,100900174,국립민속박물관,37.5792551,126.9795533,41454,6480
320,2020,100900177,경복궁역,37.5770722,126.9724733,111770,42123
321,2020,100900178,삼청공원,37.5882276,126.9816468,46004,26680
322,2020,100900179,법련사,37.5765879,126.979665,29091,34996
323,2020,100900180,엄마분식,37.6012424,126.9557163,933,621
324,2020,100900181,부암동주민센터.무계원,37.5929353,126.9637682,12141,9212
325,2020,100900182,구기터널입구,37.6082046,126.9567768,5956,3641
326,2020,100900184,청구빌라,37.6046102,126.9569839,2976,21733
327,2020,100900186,독립문역3번출구,37.5728784,126.9597453,114094,73180
328,2020,100900187,신학대학교총회본부,37.5739763,126.9634445,3494,19672
329,2020,100900188,적십자병원후문앞,37.5675295,126.9652272,5499,1999
330,2020,100900189,안국역2번출구앞,37.5771728,126.9861183,224017,33989
331,2020,100900191,종로5가역,37.5706713,127.0000249,157920,166553
332,2020,100900192,동대문종합시장,37.571176,127.00614,42026,55342
333,2020,100900197,명륜새마을금고,37.5876532,126.9967048,6726,15654
334,2020,100900198,성균관대학교앞,37.5832597,126.9993359,4004,30347
335,2020,100900199,성대입구,37.5832668,126.998853,1550,2064
336,2020,100900200,혜화동로터리,37.5859196,127.0010032,106536,60391
337,2020,100900201,국민생활관,37.5896275,126.9993137,9082,113053
338,2020,100900202,서울성곽.성대후문,37.5892576,126.989632,8581,69
339,2020,100900203,성대후문.와룡공원,37.5891522,126.989734,148,22571
340,2020,100900204,성균관대학교,37.5884638,126.9900035,37208,77381
341,2020,100900205,동묘역,37.5726943,127.0142453,24883,80886
342,2020,100900206,종로센트레빌아파트,37.5803534,127.0156926,26182,16256
343,2020,100900207,창신초등학교,37.5769032,127.0153885,39019,20846
344,2020,100900210,창신쌍용1단지.종로센트레빌아파트,37.5803228,127.0155692,13353,83543
345,2020,100900211,종각.공평유적전시관,37.5715937,126.9832427,66858,21655
346,2020,100900213,조계사,37.5736021,126.9831364,15836,6166
347,2020,100900214,독립문역,37.5732838,126.9594077,108910,23398
348,2020,100900215,교남동주민센터,37.5721522,126.96128,3907,6442
349,2020,100900217,종로1.2.3.4가동주민센터,37.5743837,126.9911314,21699,15830
350,2020,101000001,남대문세무서.서울백병원,37.5649848,126.9875299,623322,406845
351,2020,101000002,서울백병원.국가인권위.안중근활동터,37.5643504,126.9878515,944794,1012181
352,2020,101000003,서울역버스환승센터,37.555146,126.972257,112512,251961
353,2020,101000004,서울역버스환승센터,37.5554462,126.9723557,1448679,1382693
354,2020,101000005,서울역버스환승센터,37.5553876,126.9727617,658570,809626
355,2020,101000006,서울역버스환승센터,37.5554794,126.9728547,1208987,1402918
356,2020,101000007,서울역버스환승센터.강우규의거터,37.5556138,126.9729705,497037,677206
357,2020,101000008,숭례문,37.5586388,126.9737783,670780,514274
358,2020,101000009,만리동고개,37.551787,126.9626582,403083,286601
359,2020,101000010,손기정체육공원입구,37.5544459,126.9662339,172986,220361
360,2020,101000011,서울의료보건고등학교.서울역서부,37.5561691,126.9687868,307669,99932
361,2020,101000012,서울역서부,37.5563255,126.9693762,222771,107247
362,2020,101000013,서울역서부,37.5569979,126.9692772,111188,204905
363,2020,101000014,중림동교차로,37.5583836,126.9691354,91515,110123
364,2020,101000015,종근당.충정로역,37.5595131,126.9644805,280224,197810
365,2020,101000016,한국경제신문사.서소문역사공원,37.5602111,126.967868,79756,98120
366,2020,101000017,한국경제신문사.서소문역사공원,37.5606234,126.9681135,99861,93471
367,2020,101000018,경찰청.동북아역사재단,37.5630494,126.9691267,663084,659167
368,2020,101000020,서대문경찰서.농협은행.유관순활동터,37.5649062,126.9677868,623282,205431
369,2020,101000021,염천교,37.5598597,126.9733602,201333,96680
370,2020,101000022,숭례문,37.5582968,126.9732932,43789,25276
371,2020,101000023,숭례문.한국일보,37.5587713,126.9737375,291556,156996
372,2020,101000025,후암삼거리,37.5533418,126.9760823,43084,75852
373,2020,101000026,숭례문,37.5587633,126.9743627,76762,5012
374,2020,101000027,숭례문,37.5584195,126.9740436,365247,478888
375,2020,101000028,숭례문,37.5580006,126.9736279,197789,47261
376,2020,101000029,남대문시장악세사리전문상가,37.5586132,126.9762051,24350,228674
377,2020,101000030,숭례문남산방향,37.5585581,126.975672,228826,22537
378,2020,101000031,남대문시장,37.561191,126.9800597,90008,99308
379,2020,101000032,북창동.남대문시장,37.561175,126.97792,1085101,725869
380,2020,101000033,시청앞,37.5623584,126.9765742,432512,662718
381,2020,101000034,삼성본관앞,37.5620517,126.9759075,433981,359351
382,2020,101000035,시청앞,37.5627642,126.9761487,180070,73047
383,2020,101000036,서소문,37.5632067,126.9748872,302052,239663
384,2020,101000037,서소문,37.5636754,126.9753398,628680,437242
385,2020,101000039,서울신문사,37.5683632,126.9773647,505167,462622
386,2020,101000040,우리은행종로지점,37.567519,126.9829289,664738,814271
387,2020,101000041,롯데백화점,37.5644917,126.9820649,1451973,1139397
388,2020,101000042,해운센터.롯데영프라자,37.5628907,126.9815478,92969,177149
389,2020,101000043,롯데영프라자,37.562885,126.982008,1141726,1065713
390,2020,101000045,신세계앞,37.5608492,126.9815255,222038,149447
391,2020,101000046,남대문시장.회현역,37.5582675,126.977765,470111,299318
392,2020,101000047,남대문시장.회현역,37.558492,126.9784645,310316,569768
